PERMIT	DRILLER_NAME	COMPLETION_DATE	TOTAL_DEPTH	CASING_TYPE	CASING_DIAM	CASING_DEPTH	PUMPING_RATE	LEVEL_BEFORE	LEVEL_DURING	COLUMN_LENGTH
FR880234	"CLINE, ROBERT L."	2/2/1989	375	Steel	6	177	10	61	375	Not Available
FR880235	"CLINE, ROBERT L."	2/1/1989	200	Steel	6	158	6	62	200	Not Available
FR880236	"CLINE, ROBERT L."	2/1/1989	300	Steel	6	157	40	64	300	Not Available
FR880237	"CLINE, ROBERT L."	1/31/1989	160	Steel	6	149	20	66	160	Not Available
FR880238	"MAYNE, JOSEPH"	1/4/1989	305	Steel	6	40	Not Available	Not Available	Not Available	Not Available
FR880239	"CLINE, ROBERT L."	2/1/1989	300	Steel	6	161	4	62	300	Not Available
FR880240	"CLINE, ROBERT L."	2/4/1989	425	Steel	6	160	2	67	183	Not Available
FR880241	"CLINE, ROBERT L."	1/31/1989	200	Steel	6	192	10	66	200	Not Available
FR880243	"REICHART, ROBERT W."	8/28/1989	400	Steel	6	20	1	39	350	Not Available
FR880244	"EASTERDAY, GEORGE F."	12/30/1989	600	Steel	6	25	4	50	600	Not Available
FR880245	"EASTERDAY, GEORGE F."	1/27/1989	400	Steel	6	21	1	27	160	Not Available
FR880247	"GARVER, AUSTIN N."	2/28/1989	240	Steel	6	47	8	55	80	Not Available
FR880248	ANTHONY R. D'AMIANO	12/21/1988	31	Plastic	4	15	1	1	1	Not Available
FR880249	ANTHONY R. D'AMIANO	12/21/1988	29	Plastic	4	12	1	1	1	Not Available
FR880250	ANTHONY R. D'AMIANO	12/21/1988	27	Plastic	4	11	1	1	1	Not Available
FR880251	ANTHONY R. D'AMIANO	12/21/1988	30	Plastic	4	15	1	1	1	Not Available
FR880252	ANTHONY R. D'AMIANO	12/21/1988	33	Plastic	4	18	1	1	1	Not Available
FR880253	ANTHONY R. D'AMIANO	12/21/1988	27	Plastic	4	11	1	1	1	Not Available
FR880254	ANTHONY R. D'AMIANO	12/21/1988	31	Plastic	4	13	1	1	1	Not Available
FR880255	"SHAFF, GARY W"	12/29/1988	225	Steel	6	42	12	30	200	Not Available
FR880256	"GARVER, AUSTIN N."	12/6/1988	555	Steel	6	41	1	60	100	Not Available
FR880257	"HARLEY, SHELDON L."	12/30/1988	250	Steel	6	42	3	36	139	Not Available
FR880258	"CLINE, ROBERT L."	2/1/1989	125	Steel	6	42	30	33	125	Not Available
FR880259	"MAYNE, JOSEPH"	2/9/1989	185	Steel	6	70	20	41	61	Not Available
FR880260	"MAYNE, JOSEPH"	1/23/1989	205	Steel	6	101	10	33	165	Not Available
FR880261	"MAYNE, JOSEPH"	2/8/1989	200	Steel	6	101	10	47	160	Not Available
FR880262	"MAYNE, JOSEPH"	3/30/1989	200	Steel	6	80	10	56	173	Not Available
FR880263	"MAYNE, JOSEPH"	8/7/1989	200	Steel	6	95	10	43	180	Not Available
FR880264	"MAYNE, JOSEPH"	2/2/1989	300	Steel	6	90	5	48	230	Not Available
FR880265	"MAYNE, JOSEPH"	1/26/1989	425	Steel	6	143	3	26	261	Not Available
FR880266	"MAYNE, JOSEPH"	1/18/1989	205	Steel	6	70	7	52	190	Not Available
FR880267	"MAYNE, JOSEPH"	3/30/1989	105	Steel	6	65	10	29	80	Not Available
FR880268	"CLINE, ROBERT L."	1/30/1989	300	Steel	6	64	6	20	300	Not Available
FR880269	"CLINE, ROBERT L."	1/18/1989	300	Steel	6	71	3	30	135	Not Available
FR880270	"CLINE, ROBERT L."	1/28/1989	550	Steel	6	64	1	10	164	Not Available
FR880271	"CLINE, ROBERT L."	1/21/1989	175	Steel	6	42	15	15	175	Not Available
FR880272	"CLINE, ROBERT L."	1/21/1989	250	Steel	6	42	5	10	250	Not Available
FR880273	"CLINE, ROBERT L."	1/21/1989	200	Steel	6	48	10	14	200	Not Available
FR880274	"CLINE, ROBERT L."	1/25/1989	525	Steel	6	64	2	23	156	Not Available
FR880276	QUYNN WM BARTON	12/30/1988	300	Steel	6	56	50	37	300	Not Available
FR880277	QUYNN WM BARTON	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
FR880278	QUYNN WM BARTON	1/20/1989	280	Steel	6	41	8	26	280	Not Available
FR880279	"CLINE, ROBERT L."	12/31/1988	125	Steel	6	91	10	5	125	Not Available
FR880280	"CLINE, ROBERT L."	1/17/1989	225	Steel	6	42	20	3	225	Not Available
FR880281	"EASTERDAY, GEORGE F."	1/20/1989	300	Steel	6	53	2	80	300	Not Available
FR880282	"EASTERDAY, GEORGE F."	2/14/1989	400	Steel	6	21	4	95	166	Not Available
FR880284	"GARVER, AUSTIN N."	1/24/1989	500	Steel	6	41	4	2	25	Not Available
FR880285	"CLINE, ROBERT L."	2/1/1989	300	Steel	6	42	6	46	300	Not Available
FR880286	"CLINE, ROBERT L."	5/25/1989	425	Steel	6	50	1	45	162	Not Available
FR880287	"CLINE, ROBERT L."	1/24/1989	150	Steel	6	64	15	32	150	Not Available
FR880288	"MAYNE, JOSEPH"	1/10/1989	225	Steel	6	60	15	55	205	Not Available
FR880289	"GARVER, AUSTIN N."	1/26/1989	420	Steel	6	42	3	64	410	Not Available
FR880290	"CLINE, ROBERT L."	1/24/1989	425	Steel	6	42	4	43	425	Not Available
FR880291	"CLINE, ROBERT L."	1/27/1989	175	Steel	6	64	20	31	175	Not Available
FR880292	"CLINE, ROBERT L."	1/27/1989	400	Steel	6	42	12	38	400	Not Available
FR880293	"CLINE, ROBERT L."	1/27/1989	175	Steel	6	42	20	29	175	Not Available
FR880294	"SHAFF, GARY W"	1/7/1989	200	Steel	6	22	15	20	100	Not Available
FR880295	QUYNN WM BARTON	1/25/1989	140	Steel	6	73	Not Available	Not Available	Not Available	Not Available
FR880296	PALMER STEPHENS	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
FR880297	PALMER STEPHENS	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
FR880298	PALMER STEPHENS	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
FR880299	PALMER STEPHENS	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
FR880300	"CLINE, ROBERT L."	2/24/1989	125	Steel	6	64	20	19	125	Not Available
FR880301	PALMER STEPHENS	2/8/1989	71	Plastic	2	61	1	1	1	Not Available
FR880302	PALMER STEPHENS	1/25/1989	38	Plastic	2	28	1	1	1	Not Available
