PERMIT	DRILLER_NAME	COMPLETION_DATE	TOTAL_DEPTH	CASING_TYPE	CASING_DIAM	CASING_DEPTH	PUMPING_RATE	LEVEL_BEFORE	LEVEL_DURING	COLUMN_LENGTH
DO004971	ROBERT K BALDWIN	11/27/1949	515	Not Available	Not Available	Not Available	10	2	63	Not Available
DO004983	EDGAR C CUSICK	11/23/1949	393	Not Available	Not Available	Not Available	25	20	38	Not Available
DO004984	LEON JARRETT	11/17/1949	335	Not Available	Not Available	Not Available	12	60	60	84
DO005020	EDGAR C CUSICK	12/8/1949	439	Not Available	Not Available	Not Available	22	46	60	Not Available
DO005021	EDGAR C CUSICK	1/30/1950	520	Not Available	Not Available	Not Available	22	8	16	Not Available
DO005023	EDGAR C CUSICK	11/18/1949	477	Not Available	Not Available	Not Available	25	2	18	Not Available
DO005032	LEON JARRETT	11/21/1949	525	Not Available	Not Available	Not Available	16	7	3	Not Available
DO005073	LEON JARRETT	12/5/1949	535	Not Available	Not Available	535	15	2	Not Available	Not Available
DO005074	ROBERT K BALDWIN	12/10/1949	505	Not Available	2	505	10	0	60	Not Available
DO005112	ROBERT K BALDWIN	12/20/1949	620	Not Available	2	620	12	7	84	Not Available
DO005125	LEON JARRETT	1/8/1950	384	Not Available	2	384	30	30	36	Not Available
DO005126	EDGAR CUSICK	12/19/1949	126	Not Available	2	126	8	3	30	Not Available
DO005127	EDGAR C CUSICK	12/24/1949	210	Not Available	Not Available	Not Available	18	2	18	Not Available
DO005170	EDGAR C CUSICK	1/2/1950	195	Not Available	Not Available	Not Available	20	2	18	Not Available
DO005207	LEON JARRETT	2/10/1950	440	Not Available	Not Available	Not Available	30	75	Not Available	95
DO005208	LEON JARRETT	1/18/1950	405	Not Available	Not Available	Not Available	25	60	72	Not Available
DO005237	EDGAR C CUSICK	3/8/1950	534	Not Available	Not Available	Not Available	23	5	16	Not Available
DO005238	EDGAR C CUSICK	2/28/1950	521	Not Available	Not Available	Not Available	30	5	7	Not Available
DO005320	LEON JARRETT	3/2/1950	440	Not Available	Not Available	Not Available	30	55	Not Available	84
DO005332	R K BALDWIN	2/15/1950	160	Not Available	Not Available	110	5	1	40	Not Available
DO005380	ROBERT K BALDWIN	2/23/1950	160	Not Available	Not Available	110	5	1	40	Not Available
DO005381	ROBERT K BALDWIN	3/10/1950	160	Not Available	Not Available	Not Available	5	1	40	Not Available
DO005382	ROBERT K BALDWIN	2/23/1950	160	Not Available	Not Available	110	Not Available	Not Available	Not Available	Not Available
DO005383	ROBERT K BALDWIN	3/10/1950	160	Not Available	Not Available	110	5	1	40	Not Available
DO005396	LEON JARRETT	3/1/1950	440	Not Available	Not Available	Not Available	15	Not Available	Not Available	24
DO005411	EDGAR C CUSICK	5/17/1950	168	Not Available	Not Available	Not Available	18	3	7	Not Available
DO005418	ROBERT K BALDWIN	4/17/1950	160	Not Available	Not Available	Not Available	5	1	40	Not Available
DO005419	ROBERT K BALDWIN	3/21/1950	160	Not Available	Not Available	Not Available	8	1	40	Not Available
DO005420	ROBERT K BALDWIN	3/15/1950	160	Not Available	Not Available	Not Available	5	1	40	Not Available
DO005421	ROBERT K BALDWIN	4/25/1950	160	Not Available	Not Available	Not Available	5	1	40	Not Available
DO005422	ROBERT K BALDWIN	3/10/1950	160	Not Available	Not Available	115	5	1	40	Not Available
DO005448	EDGAR C CUSICK	4/10/1950	436	Not Available	Not Available	Not Available	20	75	100	Not Available
DO005466	LEON JARRETT	3/15/1950	440	Not Available	Not Available	400	15	Not Available	Not Available	84
DO005469	ENNIS BROTHERS	4/6/1950	292	Not Available	6	236	360	32	Not Available	100
DO005505	ROBERT K BALDWIN	4/11/1950	170	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
DO005506	ROBERT K BALDWIN	4/4/1950	620	Not Available	Not Available	Not Available	12	7	84	Not Available
DO005561	LEON JARRETT	4/13/1950	420	Not Available	Not Available	Not Available	30	39	Not Available	63
DO005635	ROBERT K BALDWIN	5/8/1950	410	Not Available	Not Available	Not Available	12	70	130	Not Available
DO005636	ROBERT K BALDWIN	4/25/1950	410	Not Available	Not Available	Not Available	12	76	140	Not Available
DO005716	LEON JARRETT	4/27/1950	583	Not Available	Not Available	Not Available	16	4	4	Not Available
DO005809	LEON JARRETT	5/9/1950	529	Not Available	Not Available	Not Available	15	Not Available	Not Available	Not Available
DO005859	LEON JARRETT	5/31/1950	558	Not Available	Not Available	552	18	0	2	Not Available
DO005898	EDGAR C CUSICK	6/1/1950	452	Not Available	Not Available	Not Available	20	75	85	Not Available
DO005899	EDGAR C CUSICK	6/6/1950	398	Not Available	Not Available	Not Available	28	16	25	Not Available
DO005981	ROBERT K BALDWIN	6/10/1950	120	Not Available	Not Available	80	10	8	15	Not Available
DO005982	ROBERT K BALDWIN	6/13/1950	360	Not Available	Not Available	Not Available	10	68	70	Not Available
DO006015	LEON JARRETT	6/15/1950	405	Not Available	Not Available	Not Available	14	16	16	Not Available
DO006016	LEON JARRETT	6/10/1950	525	Not Available	Not Available	Not Available	17	2	2	Not Available
DO006019	EDGAR C CUSICK	6/12/1950	488	Not Available	Not Available	Not Available	25	2	12	Not Available
DO006044	GUY R BRADSHAW	6/26/1950	447	Not Available	Not Available	262	24	0	62	Not Available
DO006148	EDGAR C CUSICK	9/22/1950	175	Not Available	Not Available	Not Available	12	5	8	Not Available
DO006214	GUY R BRADSHAW	7/14/1950	511	Not Available	Not Available	Not Available	22	0	1	Not Available
DO006220	LEON JARRETT	8/15/1950	475	Not Available	Not Available	Not Available	16	Not Available	Not Available	10
DO006221	ROBERT K BALDWIN	7/7/1950	410	Not Available	Not Available	Not Available	600	76	76	Not Available
DO006222	ROBERT K BALDWIN	8/10/1950	368	Not Available	Not Available	Not Available	600	33	33	Not Available
DO006248	ROBERT K BALDWIN	8/14/1950	384	Not Available	Not Available	Not Available	800	15	15	Not Available
DO006249	ROBERT K BALDWIN	7/15/1950	150	Not Available	Not Available	Not Available	1000	7	7	Not Available
DO006278	ROBERT K BALDWIN	7/20/1950	160	Not Available	Not Available	Not Available	700	1	1	Not Available
DO006321	LEON JARRETT	8/6/1950	465	Not Available	Not Available	Not Available	16	Not Available	Not Available	Not Available
DO006322	LEON JARRETT	7/30/1950	470	Not Available	Not Available	Not Available	15	Not Available	Not Available	Not Available
DO006417	GUY R BRADSHAW	8/7/1950	450	Not Available	Not Available	295	22	60	Not Available	Not Available
DO006441	EDGAR C CUSICK	9/29/1950	160	Not Available	Not Available	Not Available	5	7	12	Not Available
DO006510	GUY R BRADSHAW	8/25/1950	257	Not Available	Not Available	Not Available	20	0	79	Not Available
DO006550	EDGAR C CUSICK	8/31/1950	375	Not Available	Not Available	Not Available	25	19	21	Not Available
DO006573	GUY R BRADSHAW	8/30/1950	452	Not Available	Not Available	293	20	0	79	Not Available
